ID,Vehicles
20170708061,31.466
20170708071,34.5044
20170708081,39.4191
20170708091,47.8593
20170708101,54.2261
20170708111,57.9314
20170708121,59.4272
20170708131,54.6454
20170708141,55.805
20170708151,55.7508
20170708161,54.5003
20170708171,54.3926
20170708181,58.2404
20170708191,64.8625
20170708201,63.9844
20170708211,61.5662
20170708221,61.7898
20170708231,62.0131
20170709001,52.4868
20170709011,42.9746
20170709021,35.2471
20170709031,32.3594
20170709041,27.3932
20170709051,26.1986
20170709061,28.6507
20170709071,32.1206
20170709081,37.341
20170709091,45.2655
20170709101,50.8714
20170709111,55.0213
20170709121,56.93
20170709131,52.8338
20170709141,54.3711
20170709151,54.2118
20170709161,54.1733
20170709171,54.9687
20170709181,60.9567
20170709191,67.0365
20170709201,66.4105
20170709211,65.9583
20170709221,66.1757
20170709231,63.8189
20170710001,54.9352
20170710011,45.1598
20170710021,40.5307
20170710031,37.5456
20170710041,33.5242
20170710051,32.9943
20170710061,37.5613
20170710071,45.8361
20170710081,52.7803
20170710091,64.9094
20170710101,88.1479
20170710111,103.434
20170710121,105.441
20170710131,99.0487
20170710141,103.401
20170710151,103.2
20170710161,101.552
20170710171,101.552
20170710181,107.618
20170710191,111.053
20170710201,109.506
20170710211,101.003
20170710221,95.9707
20170710231,95.1797
20170711001,82.3439
20170711011,71.4375
20170711021,60.0749
20170711031,50.7289
20170711041,42.0814
20170711051,40.5842
20170711061,44.8017
20170711071,52.2171
20170711081,58.7297
20170711091,69.3766
20170711101,95.3783
20170711111,109.635
20170711121,111.837
20170711131,105.05
20170711141,110.397
20170711151,110.146
20170711161,108.384
20170711171,111.747
20170711181,120.27
20170711191,120.58
20170711201,114.773
20170711211,106.278
20170711221,101.003
20170711231,99.5131
20170712001,83.6853
20170712011,71.7891
20170712021,60.6597
20170712031,51.4982
20170712041,42.8485
20170712051,41.3723
20170712061,45.4596
20170712071,52.6693
20170712081,59.19
20170712091,69.796
20170712101,95.79
20170712111,108.675
20170712121,110.63
20170712131,103.563
20170712141,108.593
20170712151,108.31
20170712161,103.541
20170712171,103.541
20170712181,107.988
20170712191,110.695
20170712201,108.096
20170712211,99.7628
20170712221,94.8254
20170712231,93.4776
20170713001,79.8939
20170713011,67.688
20170713021,56.5807
20170713031,47.4192
20170713041,41.2664
20170713051,40.135
20170713061,44.1925
20170713071,51.4321
20170713081,57.6657
20170713091,68.2716
20170713101,94.3739
20170713111,107.189
20170713121,109.144
20170713131,102.125
20170713141,107.78
20170713151,107.509
20170713161,102.71
20170713171,102.678
20170713181,106.559
20170713191,109.077
20170713201,106.646
20170713211,97.8154
20170713221,92.8001
20170713231,92.1119
20170714001,78.5416
20170714011,66.1602
20170714021,55.0121
20170714031,45.6708
20170714041,39.9337
20170714051,38.4786
20170714061,42.23
20170714071,49.7556
20170714081,55.9624
20170714091,65.6739
20170714101,87.7933
20170714111,96.0348
20170714121,97.9995
20170714131,89.412
20170714141,94.0052
20170714151,93.9857
20170714161,90.3559
20170714171,90.2755
20170714181,93.5765
20170714191,95.644
20170714201,93.3961
20170714211,84.0604
20170714221,79.6819
20170714231,80.2774
20170715001,65.6319
20170715011,54.7667
20170715021,45.1054
20170715031,37.1091
20170715041,31.601
20170715051,28.7553
20170715061,30.704
20170715071,33.8716
20170715081,38.6805
20170715091,47.0767
20170715101,53.3485
20170715111,56.7853
20170715121,58.2569
20170715131,53.3512
20170715141,54.6314
20170715151,54.5819
20170715161,52.2159
20170715171,52.1842
20170715181,56.0183
20170715191,64.231
20170715201,63.4336
20170715211,60.7438
20170715221,60.8376
20170715231,61.1942
20170716001,50.6901
20170716011,41.2431
20170716021,33.6728
20170716031,30.7979
20170716041,25.9603
20170716051,24.7071
20170716061,27.0753
20170716071,30.4871
20170716081,35.6192
20170716091,43.497
20170716101,49.0221
20170716111,53.0182
20170716121,54.8365
20170716131,50.6205
20170716141,51.8228
20170716151,51.6635
20170716161,51.6976
20170716171,52.1908
20170716181,57.7148
20170716191,63.5522
20170716201,62.9675
20170716211,62.6483
20170716221,63.0156
20170716231,60.6942
20170717001,53.0808
20170717011,43.5687
20170717021,39.1508
20170717031,36.1961
20170717041,32.6281
20170717051,32.1027
20170717061,36.6589
20170717071,44.862
20170717081,51.7074
20170717091,63.274
20170717101,86.5371
20170717111,101.842
20170717121,103.85
20170717131,97.353
20170717141,101.683
20170717151,101.482
20170717161,99.7938
20170717171,99.7938
20170717181,105.927
20170717191,109.545
20170717201,108.039
20170717211,99.4185
20170717221,94.2384
20170717231,94.0497
20170718001,80.8438
20170718011,70.8209
20170718021,59.1571
20170718031,49.6919
20170718041,40.9957
20170718051,39.5034
20170718061,43.7113
20170718071,51.1205
20170718081,57.3972
20170718091,67.5532
20170718101,93.5549
20170718111,107.177
20170718121,109.392
20170718131,102.315
20170718141,107.716
20170718151,107.272
20170718161,105.371
20170718171,107.055
20170718181,110.66
20170718191,113.928
20170718201,111.137
20170718211,102.882
20170718221,97.6332
20170718231,97.1776
20170719001,81.3805
20170719011,70.972
20170719021,59.5209
20170719031,50.1788
20170719041,41.4804
20170719051,40.0091
20170719061,44.103
20170719071,51.395
20170719081,57.8009
20170719091,68.2283
20170719101,94.2355
20170719111,106.729
20170719121,108.817
20170719131,101.102
20170719141,107.799
20170719151,107.381
20170719161,102.953
20170719171,103.012
20170719181,107.375
20170719191,110.323
20170719201,107.61
20170719211,99.2526
20170719221,94.2817
20170719231,93.6341
20170720001,78.9594
20170720011,68.142
20170720021,56.5399
20170720031,47.1978
20170720041,40.9962
20170720051,39.8699
20170720061,43.9321
20170720071,51.254
20170720081,57.6474
20170720091,68.0748
20170720101,94.2036
20170720111,106.735
20170720121,108.823
20170720131,101.096
20170720141,107.793
20170720151,107.375
20170720161,103.05
20170720171,103.109
20170720181,106.923
20170720191,109.667
20170720201,107.123
20170720211,98.4428
20170720221,93.7561
20170720231,93.4651
20170721001,78.1921
20170721011,66.9347
20170721021,55.7239
20170721031,46.3818
20170721041,40.4493
20170721051,38.9669
20170721061,42.7744
20170721071,50.357
20170721081,56.7162
20170721091,66.366
20170721101,88.6632
20170721111,96.685
20170721121,98.8079
20170721131,89.5019
20170721141,95.4835
20170721151,95.2101
20170721161,91.6859
20170721171,91.6836
20170721181,95.2676
20170721191,97.5547
20170721201,95.3481
20170721211,85.5762
20170721221,81.3429
20170721231,81.3936
20170722001,64.4386
20170722011,54.2174
20170722021,44.6882
20170722031,36.7238
20170722041,31.3087
20170722051,28.5919
20170722061,30.6541
20170722071,33.865
20170722081,39.345
20170722091,48.9029
20170722101,56.161
20170722111,60.4469
20170722121,61.7269
20170722131,56.1032
20170722141,62.369
20170722151,61.1092
20170722161,55.3296
20170722171,55.3273
20170722181,59.2074
20170722191,66.0979
20170722201,65.0466
20170722211,61.752
20170722221,61.5607
20170722231,61.5032
20170723001,53.4356
20170723011,43.7838
20170723021,35.2015
20170723031,32.4482
20170723041,27.6034
20170723051,26.3699
20170723061,28.7625
20170723071,32.1566
20170723081,37.1807
20170723091,45.0105
20170723101,50.9469
20170723111,55.7226
20170723121,57.1873
20170723131,53.0073
20170723141,53.6126
20170723151,53.3665
20170723161,53.8294
20170723171,54.3224
20170723181,59.3633
20170723191,65.2649
20170723201,64.7708
20170723211,64.1297
20170723221,64.3713
20170723231,61.9517
20170724001,56.0626
20170724011,45.8526
20170724021,40.3914
20170724031,37.5583
20170724041,33.8599
20170724051,33.4855
20170724061,38.2047
20170724071,46.4171
20170724081,53.0567
20170724091,64.9069
20170724101,88.2727
20170724111,104.561
20170724121,106.215
20170724131,99.6885
20170724141,103.428
20170724151,103.359
20170724161,102.077
20170724171,102.077
20170724181,107.677
20170724191,111.478
20170724201,110.064
20170724211,100.771
20170724221,95.6452
20170724231,94.9487
20170725001,86.7577
20170725011,73.6473
20170725021,61.5398
20170725031,51.2624
20170725041,42.1952
20170725051,40.5974
20170725061,44.8243
20170725071,52.18
20170725081,58.4553
20170725091,68.6426
20170725101,94.7456
20170725111,112.538
20170725121,114.148
20170725131,107.222
20170725141,112.988
20170725151,111.156
20170725161,108.537
20170725171,110.811
20170725181,114.222
20170725191,117.142
20170725201,114.442
20170725211,105.29
20170725221,99.8668
20170725231,99.1763
20170726001,84.9742
20170726011,72.2439
20170726021,60.5928
20170726031,50.623
20170726041,42.3944
20170726051,41.0712
20170726061,45.1767
20170726071,52.142
20170726081,58.3582
20170726091,68.198
20170726101,92.9769
20170726111,106.793
20170726121,108.346
20170726131,100.994
20170726141,108.177
20170726151,107.591
20170726161,103.103
20170726171,103.261
20170726181,108.354
20170726191,110.927
20170726201,107.826
20170726211,98.3872
20170726221,93.4361
20170726231,93.1696
20170727001,86.3819
20170727011,73.3654
20170727021,61.7819
20170727031,50.031
20170727041,42.5663
20170727051,41.4835
20170727061,45.5557
20170727071,52.8547
20170727081,59.2115
20170727091,69.386
20170727101,95.4406
20170727111,110.537
20170727121,112.089
20170727131,104.616
20170727141,111.803
20170727151,111.217
20170727161,106.832
20170727171,106.832
20170727181,112.477
20170727191,115.048
20170727201,111.875
20170727211,101.696
20170727221,95.1197
20170727231,95.0925
20170728001,85.1517
20170728011,71.7752
20170728021,60.2972
20170728031,48.4446
20170728041,41.348
20170728051,39.9803
20170728061,43.7465
20170728071,51.3315
20170728081,57.5737
20170728091,67.1293
20170728101,89.428
20170728111,99.2145
20170728121,100.974
20170728131,91.6608
20170728141,97.8429
20170728151,97.7738
20170728161,93.9496
20170728171,93.7785
20170728181,99.2963
20170728191,101.307
20170728201,98.7013
20170728211,88.462
20170728221,82.6797
20170728231,83.1901
20170729001,73.4415
20170729011,60.9005
20170729021,50.9714
20170729031,40.3385
20170729041,33.582
20170729051,30.8538
20170729061,32.8946
20170729071,36.101
20170729081,40.8684
20170729091,49.3746
20170729101,57.1301
20170729111,60.8672
20170729121,61.9256
20170729131,55.4911
20170729141,57.7593
20170729151,57.6534
20170729161,56.6036
20170729171,56.6144
20170729181,61.1781
20170729191,66.0839
20170729201,65.2029
20170729211,63.2154
20170729221,63.1661
20170729231,63.1168
20170730001,53.2618
20170730011,43.4623
20170730021,35.5736
20170730031,32.6495
20170730041,27.768
20170730051,26.5595
20170730061,28.9495
20170730071,31.8725
20170730081,35.3341
20170730091,42.6028
20170730101,47.3511
20170730111,50.5793
20170730121,51.6707
20170730131,47.8911
20170730141,48.4757
20170730151,48.4483
20170730161,47.1713
20170730171,47.7517
20170730181,58.4908
20170730191,63.0446
20170730201,61.7783
20170730211,57.9064
20170730221,51.2069
20170730231,49.6905
20170731001,53.6472
20170731011,44.9376
20170731021,40.8949
20170731031,38.059
20170731041,34.3066
20170731051,33.8789
20170731061,39.1418
20170731071,46.2598
20170731081,51.779
20170731091,62.5666
20170731101,83.3002
20170731111,99.272
20170731121,100.552
20170731131,93.9099
20170731141,97.6978
20170731151,97.6666
20170731161,93.9844
20170731171,94.078
20170731181,105.52
20170731191,109.61
20170731201,107.639
20170731211,94.3112
20170731221,82.1595
20170731231,81.5567
20170801001,79.1709
20170801011,69.0729
20170801021,57.5715
20170801031,48.2432
20170801041,39.9233
20170801051,38.4601
20170801061,42.8424
20170801071,48.6626
20170801081,54.5571
20170801091,64.5247
20170801101,88.9822
20170801111,100.348
20170801121,101.335
20170801131,93.6736
20170801141,99.6969
20170801151,99.5427
20170801161,96.8529
20170801171,103.033
20170801181,108.228
20170801191,112.981
20170801201,107.262
20170801211,100.249
20170801221,93.3439
20170801231,92.4361
20170802001,81.4958
20170802011,71.2094
20170802021,60.0012
20170802031,50.7453
20170802041,42.4132
20170802051,40.9801
20170802061,45.2908
20170802071,52.4109
20170802081,58.8241
20170802091,69.302
20170802101,95.246
20170802111,108.191
20170802121,109.995
20170802131,103.05
20170802141,107.991
20170802151,107.377
20170802161,105.137
20170802171,105.137
20170802181,106.395
20170802191,108.178
20170802201,105.191
20170802211,98.0548
20170802221,93.2352
20170802231,91.8494
20170803001,78.423
20170803011,67.8267
20170803021,56.7064
20170803031,47.4506
20170803041,41.292
20170803051,40.2037
20170803061,44.3763
20170803071,51.5263
20170803081,57.9566
20170803091,68.4345
20170803101,94.4777
20170803111,107.466
20170803121,109.329
20170803131,102.323
20170803141,107.889
20170803151,107.275
20170803161,105.006
20170803171,105.006
20170803181,105.726
20170803191,107.308
20170803201,104.489
20170803211,97.0497
20170803221,92.181
20170803231,91.367
20170804001,77.7821
20170804011,66.9591
20170804021,55.7975
20170804031,46.3665
20170804041,40.6081
20170804051,39.2355
20170804061,43.3383
20170804071,50.42
20170804081,56.6498
20170804091,66.6083
20170804101,88.7963
20170804111,97.5143
20170804121,99.3868
20170804131,90.4729
20170804141,95.0427
20170804151,94.9387
20170804161,93.7884
20170804171,93.6454
20170804181,93.7972
20170804191,94.8276
20170804201,92.2263
20170804211,84.4614
20170804221,80.0753
20170804231,79.8388
20170805001,65.9686
20170805011,55.6566
20170805021,45.9665
20170805031,37.8689
20170805041,31.9804
20170805051,29.1896
20170805061,31.9462
20170805071,34.7209
20170805081,38.9132
20170805091,47.3534
20170805101,53.6406
20170805111,57.4852
20170805121,58.9099
20170805131,53.6733
20170805141,54.7955
20170805151,54.7348
20170805161,56.0368
20170805171,55.8509
20170805181,56.8564
20170805191,62.2249
20170805201,61.031
20170805211,59.989
20170805221,60.1644
20170805231,60.455
20170806001,52.1819
20170806011,42.7747
20170806021,34.9687
20170806031,32.0751
20170806041,27.1637
20170806051,25.9656
20170806061,28.394
20170806071,31.8639
20170806081,37.0492
20170806091,44.9652
20170806101,50.5088
20170806111,54.7372
20170806121,56.5109
20170806131,52.5386
20170806141,53.9408
20170806151,53.7516
20170806161,53.7884
20170806171,54.5944
20170806181,60.5625
20170806191,66.1868
20170806201,65.5607
20170806211,65.0323
20170806221,65.2497
20170806231,63.0978
20170807001,54.5619
20170807011,44.9574
20170807021,40.2494
20170807031,37.2669
20170807041,33.3002
20170807051,32.6955
20170807061,37.2082
20170807071,45.4774
20170807081,52.3864
20170807091,64.4989
20170807101,87.6197
20170807111,103.035
20170807121,104.95
20170807131,98.5579
20170807141,102.831
20170807151,102.63
20170807161,101.058
20170807171,101.058
20170807181,107.125
20170807191,110.507
20170807201,108.961
20170807211,100.373
20170807221,95.3459
20170807231,94.6141
20170808001,82.3087
20170808011,71.3843
20170808021,59.9429
20170808031,50.5936
20170808041,41.9462
20170808051,40.492
20170808061,44.7095
20170808071,52.1342
20170808081,58.7034
20170808091,69.3503
20170808101,95.2875
20170808111,109.566
20170808121,111.731
20170808131,104.95
20170808141,110.818
20170808151,110.737
20170808161,108.948
20170808171,112.232
20170808181,117.748
20170808191,120.592
20170808201,115.116
20170808211,106.537
20170808221,101.051
20170808231,99.7709
20170809001,83.9134
20170809011,72.0153
20170809021,60.8069
20170809031,51.5798
20170809041,42.9202
20170809051,41.4871
20170809061,45.6041
20170809071,52.8913
20170809081,59.5642
20170809091,70.1925
20170809101,96.1673
20170809111,109.095
20170809121,110.958
20170809131,103.892
20170809141,109.02
20170809151,108.738
20170809161,103.873
20170809171,103.873
20170809181,108.218
20170809191,110.968
20170809201,108.368
20170809211,99.9379
20170809221,94.972
20170809231,93.706
20170810001,80.1831
20170810011,67.9752
20170810021,56.8548
20170810031,47.6251
20170810041,41.4774
20170810051,40.3891
20170810061,44.4466
20170810071,51.7544
20170810081,58.0271
20170810091,68.6515
20170810101,94.7193
20170810111,107.703
20170810121,109.566
20170810131,102.622
20170810141,108.379
20170810151,108.108
20170810161,103.214
20170810171,103.182
20170810181,106.966
20170810191,109.525
20170810201,107.094
20170810211,98.166
20170810221,93.2085
20170810231,92.498
20170811001,79.5442
20170811011,67.1548
20170811021,55.9936
20170811031,46.5841
20170811041,40.8522
20170811051,39.4401
20170811061,43.3826
20170811071,50.7274
20170811081,57.0399
20170811091,66.9184
20170811101,89.0723
20170811111,97.5901
20170811121,99.4626
20170811131,90.9071
20170811141,95.5003
20170811151,95.4808
20170811161,91.8555
20170811171,91.7751
20170811181,94.8852
20170811191,96.9943
20170811201,94.7464
20170811211,85.3134
20170811221,80.9708
20170811231,81.0788
20170812001,66.5835
20170812011,56.1928
20170812021,46.5031
20170812031,38.4952
20170812041,32.6114
20170812051,29.7529
20170812061,31.9506
20170812071,34.9116
20170812081,39.8071
20170812091,48.2191
20170812101,54.4566
20170812111,58.1698
20170812121,59.5493
20170812131,54.6858
20170812141,55.9278
20170812151,55.8784
20170812161,54.6662
20170812171,54.5467
20170812181,58.4993
20170812191,65.2742
20170812201,64.3263
20170812211,61.945
20170812221,62.1144
20170812231,62.5426
20170813001,51.1621
20170813011,41.7316
20170813021,34.314
20170813031,31.5435
20170813041,26.6661
20170813051,25.451
20170813061,27.8271
20170813071,31.2877
20170813081,36.4795
20170813091,44.2586
20170813101,49.7976
20170813111,53.9419
20170813121,55.6682
20170813131,51.4522
20170813141,52.5732
20170813151,52.4138
20170813161,52.5379
20170813171,53.1952
20170813181,58.486
20170813191,64.0051
20170813201,63.3792
20170813211,63.1414
20170813221,63.5468
20170813231,60.9372
20170814001,53.1771
20170814011,43.4315
20170814021,39.0899
20170814031,36.227
20170814041,32.6192
20170814051,32.132
20170814061,36.6881
20170814071,44.9628
20170814081,51.7853
20170814091,63.7991
20170814101,87.0394
20170814111,102.464
20170814121,104.379
20170814131,97.9123
20170814141,102.162
20170814151,101.96
20170814161,100.353
20170814171,100.353
20170814181,106.572
20170814191,109.941
20170814201,108.394
20170814211,99.8202
20170814221,94.789
20170814231,94.2402
20170815001,81.3167
20170815011,70.4169
20170815021,58.9978
20170815031,49.6641
20170815041,40.9678
20170815051,39.5166
20170815061,43.7227
20170815071,51.0275
20170815081,57.4343
20170815091,67.9827
20170815101,93.9718
20170815111,108.25
20170815121,110.361
20170815131,103.465
20170815141,108.81
20170815151,108.558
20170815161,106.737
20170815171,110.1
20170815181,118.598
20170815191,118.853
20170815201,113.102
20170815211,104.523
20170815221,99.1699
20170815231,98.1889
20170816001,81.4104
20170816011,69.9891
20170816021,58.7976
20170816031,49.4563
20170816041,40.7578
20170816051,39.3297
20170816061,43.417
20170816071,50.7152
20170816081,57.1722
20170816091,67.6795
20170816101,93.6654
20170816111,106.548
20170816121,108.411
20170816131,100.878
20170816141,107.285
20170816151,107.003
20170816161,102.57
20170816171,102.57
20170816181,106.95
20170816191,109.729
20170816201,107.185
20170816211,98.5104
20170816221,93.5458
20170816231,92.7347
20170817001,78.4922
20170817011,66.9593
20170817021,55.7232
20170817031,46.382
20170817041,40.1855
20170817051,39.1022
20170817061,43.1596
20170817071,50.4649
20170817081,56.6389
20170817091,66.6003
20170817101,92.6944
20170817111,105.653
20170817121,107.516
20170817131,99.9444
20170817141,106.397
20170817151,106.126
20170817161,101.619
20170817171,101.587
20170817181,105.401
20170817191,108.17
20170817201,105.794
20170817211,96.6485
20170817221,91.5649
20170817231,91.5484
20170818001,77.2271
20170818011,66.1882
20170818021,54.7709
20170818031,45.3018
20170818041,39.521
20170818051,38.1534
20170818061,41.9048
20170818071,49.5003
20170818081,55.7813
20170818091,65.1514
20170818101,87.427
20170818111,95.8172
20170818121,97.8245
20170818131,88.6174
20170818141,93.987
20170818151,93.7633
20170818161,90.5391
20170818171,90.5154
20170818181,94.0272
20170818191,96.342
20170818201,94.1353
20170818211,84.4337
20170818221,79.9607
20170818231,80.6761
20170819001,65.0673
20170819011,55.12
20170819021,45.1919
20170819031,37.0997
20170819041,31.5966
20170819051,28.7961
20170819061,30.7961
20170819071,34.0884
20170819081,38.9333
20170819091,47.1594
20170819101,54.1556
20170819111,57.8114
20170819121,59.3567
20170819131,53.6388
20170819141,55.9694
20170819151,55.7727
20170819161,54.7408
20170819171,54.6824
20170819181,58.6315
20170819191,66.0319
20170819201,65.0921
20170819211,62.0886
20170819221,62.0578
20170819231,62.1799
20170820001,50.5086
20170820011,42.4613
20170820021,34.69
20170820031,31.7577
20170820041,26.8564
20170820051,25.6434
20170820061,28.0164
20170820071,31.422
20170820081,36.5052
20170820091,44.2163
20170820101,49.8966
20170820111,53.7674
20170820121,55.6023
20170820131,51.2774
20170820141,52.5031
20170820151,52.2083
20170820161,52.2222
20170820171,52.7152
20170820181,58.1501
20170820191,63.9808
20170820201,63.397
20170820211,63.6454
20170820221,64.3185
20170820231,62.0674
20170821001,53.602
20170821011,45.0705
20170821021,40.5608
20170821031,37.6201
20170821041,33.8486
20170821051,33.2788
20170821061,38.035
20170821071,46.2902
20170821081,53.0845
20170821091,64.9906
20170821101,88.2516
20170821111,103.318
20170821121,105.341
20170821131,98.7841
20170821141,103.119
20170821151,102.676
20170821161,100.944
20170821171,101.004
20170821181,107.109
20170821191,110.865
20170821201,109.36
20170821211,100.826
20170821221,96.1687
20170821231,95.4235
20170822001,80.8026
20170822011,70.9008
20170822021,59.4257
20170822031,50.1254
20170822041,41.5674
20170822051,40.2232
20170822061,44.4872
20170822071,51.8274
20170822081,58.4784
20170822091,70.2961
20170822101,96.7538
20170822111,111.926
20170822121,113.677
20170822131,106.78
20170822141,113.743
20170822151,111.785
20170822161,107.95
20170822171,109.635
20170822181,112.798
20170822191,116.183
20170822201,113.281
20170822211,104.232
20170822221,98.7986
20170822231,97.669
20170823001,81.884
20170823011,71.2356
20170823021,59.9355
20170823031,50.7942
20170823041,42.1889
20170823051,40.8657
20170823061,44.9791
20170823071,52.2031
20170823081,58.5904
20170823091,69.005
20170823101,95.1605
20170823111,108.863
20170823121,110.464
20170823131,103.094
20170823141,110.334
20170823151,109.529
20170823161,105.14
20170823171,105.199
20170823181,108.974
20170823191,112.115
20170823201,109.29
20170823211,99.9608
20170823221,94.8271
20170823231,93.6967
20170824001,80.2223
20170824011,69.3492
20170824021,58.4506
20170824031,49.4776
20170824041,41.7221
20170824051,40.6663
20170824061,44.7402
20170824071,51.9941
20170824081,58.2712
20170824091,68.5988
20170824101,94.8299
20170824111,108.85
20170824121,110.427
20170824131,103.138
20170824141,110.383
20170824151,109.797
20170824161,105.562
20170824171,105.562
20170824181,109.142
20170824191,111.997
20170824201,109.735
20170824211,99.7322
20170824221,94.6695
20170824231,93.997
20170825001,81.4146
20170825011,68.2887
20170825021,57.9325
20170825031,47.8958
20170825041,40.4992
20170825051,39.1585
20170825061,42.9263
20170825071,50.4683
20170825081,56.5981
20170825091,66.0363
20170825101,88.3477
20170825111,97.0269
20170825121,98.7452
20170825131,89.607
20170825141,95.6753
20170825151,95.6062
20170825161,91.9411
20170825171,92.0274
20170825181,95.5246
20170825191,97.7512
20170825201,96.0299
20170825211,85.9155
20170825221,80.9397
20170825231,81.1101
20170826001,69.5727
20170826011,57.1743
20170826021,48.1235
20170826031,39.3657
20170826041,32.7688
20170826051,30.222
20170826061,32.2639
20170826071,35.3166
20170826081,39.8924
20170826091,48.0428
20170826101,54.4019
20170826111,58.8786
20170826121,60.2278
20170826131,54.157
20170826141,56.4668
20170826151,56.3608
20170826161,55.0614
20170826171,55.0836
20170826181,60.0407
20170826191,67.4548
20170826201,66.726
20170826211,63.9153
20170826221,63.7493
20170826231,63.4453
20170827001,57.4431
20170827011,45.7036
20170827021,37.7292
20170827031,32.3698
20170827041,27.4925
20170827051,26.492
20170827061,28.882
20170827071,31.5186
20170827081,35.3541
20170827091,43.0256
20170827101,47.9246
20170827111,53.9943
20170827121,55.4339
20170827131,51.1951
20170827141,51.6334
20170827151,51.6061
20170827161,50.4052
20170827171,50.932
20170827181,63.0308
20170827191,68.6818
20170827201,67.322
20170827211,66.0351
20170827221,65.2851
20170827231,63.5611
20170828001,60.0538
20170828011,47.9886
20170828021,43.0047
20170828031,37.6294
20170828041,33.9051
20170828051,33.6016
20170828061,38.3235
20170828071,45.7784
20170828081,51.325
20170828091,63.0147
20170828101,85.4267
20170828111,102.356
20170828121,104.027
20170828131,97.3212
20170828141,101.201
20170828151,101.131
20170828161,97.9213
20170828171,98.0142
20170828181,110.85
20170828191,114.339
20170828201,111.946
20170828211,102.309
20170828221,96.3348
20170828231,96.5743
20170829001,88.7433
20170829011,75.7288
20170829021,64.0836
20170829031,52.0213
20170829041,43.3121
20170829051,41.6873
20170829061,45.9126
20170829071,53.1617
20170829081,59.5849
20170829091,69.9262
20170829101,96.2253
20170829111,114.621
20170829121,115.941
20170829131,108.311
20170829141,114.03
20170829151,112.199
20170829161,109.829
20170829171,112.243
20170829181,116.416
20170829191,118.022
20170829201,114.716
20170829211,103.233
20170829221,97.1037
20170829231,96.7739
20170830001,86.1876
20170830011,73.2633
